61073315 | 60836987
145554633 | 145364434
239999185 | 239779606
226119166 | 225893874
220963624 | 220776298
303715191 | 303538574
302241177 | 302032671
417070941 | 416907138
437973727 | 437851176
535741981 | 535494571
567754317 | 567511328
590787356 | 590644785
476092736 | 475946647
510459811 | 510260851
442292538 | 442056069
480623671 | 480437968
442481699 | 441841655
538606575 | 538325918
425122824 | 424699012
536948478 | 536468740
451841787 | 451471644
361462706 | 361239724
449741579 | 449554230
488922818 | 488738187
536474151 | 536267434
521680713 | 521544741
442220734 | 441992040
520528314 | 520303565
485173391 | 484866692
396510781 | 396212215
505610072 | 505390336
481118667 | 480859400
460763295 | 460572149
508420810 | 508255418
477885132 | 477603970
343483398 | 343267800
503625204 | 503470276
611532909 | 611407747
454960228 | 454732532
409349171 | 409095595
464453213 | 464207608
512035549 | 511790838
543092709 | 542851179
484762576 | 484588439
590107202 | 589746509
415807967 | 415707683
448329907 | 448082310
475335630 | 475156246
554451181 | 554205071
461522006 | 461318520
474090694 | 473703343
517398343 | 517114424
461984253 | 461734444
557889183 | 557648007
503781397 | 503686895
344211753 | 344006372
511028588 | 510786826
766274250 | 766088124
598191149 | 597998089
505207613 | 504941749
373407000 | 373130198
539194909 | 539006393
470015413 | 461858381
457647427 | 457208073
420629606 | 420248146
471640512 | 471389334
518371066 | 518175211
423088053 | 422863475
395511749 | 395146478
516216186 | 516012031
407386227 | 402911939
533853899 | 533597944
473103416 | 472878664
433824495 | 433398031
380258125 | 379931766
514773193 | 514617236
489549866 | 489287308
508234759 | 508034174
592271580 | 592106710
515744465 | 515484951
444294989 | 444079356
378279723 | 378049791
485317060 | 485150328
491183907 | 490893140
457982497 | 457725158
593730611 | 593528040
583916213 | 583787066
554955553 | 554725200
600722155 | 600412262
479869460 | 479644532
454535361 | 454333001
832871601 | 832704102
461004464 | 460791896
584742026 | 584572518
507543924 | 507176637
516446974 | 516270200
488325953 | 488077223
546598349 | 546438417
462452961 | 462218251
449118978 | 448880913
658684590 | 658469275
627938492 | 627709090
574456910 | 574289239
479393953 | 478906179
456808504 | 456592382
491559997 | 491423940
589990824 | 589805164
756017821 | 755875949
405498612 | 404985961
376521209 | 376401429
394915277 | 394732274
502146753 | 501964052
531618839 | 531431793
399701023 | 399365997
541672452 | 541374873
544977592 | 544651830
552990796 | 552765849
516544034 | 516408403
533792033 | 533653824
521008365 | 520756300
447940173 | 447513201
636012998 | 635796375
454373602 | 453983458
646949337 | 646665458
466837020 | 466575894
345486595 | 341122363
484419374 | 484273681
507736780 | 507621715
576885252 | 576699917
641075185 | 640932701
763794972 | 763528210
601397374 | 601191116
433202190 | 432854490
553350556 | 553192059
411314869 | 410987007
475566512 | 475409460
442199255 | 441941497
489544023 | 489277500
466920178 | 466691296
838463743 | 838265655
421739522 | 421532189
593199184 | 592997560
524680422 | 524483311
632458090 | 632227407
470251576 | 469993702
537765875 | 537661014
544597474 | 544441012
603487738 | 603287546
675384930 | 675120181
498550402 | 498315968
547946367 | 547606016
439944997 | 435491613
475609868 | 475404289
472093872 | 471898360
423061600 | 422612406
483952179 | 483778063
559732969 | 559465811
435959856 | 435688095
546004965 | 545764259
451665233 | 451344091
292907097 | 292388461
576559247 | 576342167
388269609 | 387986726
432214004 | 431906710
365509905 | 365058902
504896523 | 504618476
537514085 | 537238400
530350981 | 530250254
598066806 | 597890736
564509842 | 564299145
787074564 | 786902182
804643875 | 804517604
653569211 | 653359508
732619148 | 732387907
456027489 | 455828304
479385335 | 479170217
543965542 | 543811493
604234708 | 604053119
578588444 | 578467347
501702273 | 501511335
555728443 | 555491389
613797210 | 613579421
539609266 | 539377930
586837172 | 586647160
520076272 | 519880276
443529242 | 443257460
617861953 | 617628446
575397327 | 575239667
605108197 | 604878721
632600640 | 632273543
573994432 | 573707745
342495085 | 342050595
491617601 | 491340034
515058225 | 514852833
483891294 | 483591302
695396240 | 695176260
372733971 | 372316899
474094534 | 473840139
421262527 | 421010530
464770222 | 464485721
305902165 | 305309044
548631544 | 548321684
563753544 | 563413144
573896479 | 573714089
512516643 | 512268016
565435697 | 565182081
587685599 | 587486945
482251419 | 481985908
535664621 | 535420453
566939595 | 566778190
449912866 | 449680881
511594402 | 511334966
472672079 | 472380382
475403052 | 475152483
450677996 | 450421090
527152529 | 526860285
575356939 | 575175414
545729427 | 545443896
557596818 | 557330678
758707420 | 758458043
392295726 | 392100576
584448829 | 584147672
408654941 | 408091116
471504891 | 471288492
588531261 | 588316830
488780132 | 488547584
575538325 | 575262614
445954898 | 445622684
521440347 | 521216324
437999370 | 437671581
423944669 | 423474239
482825904 | 482462347
506023356 | 505849272
400535827 | 400272196
487646305 | 487546886
474387188 | 474155099
561209076 | 560923720
730169824 | 730016221
591910678 | 591597953
530375781 | 530215687
394961380 | 394479279
486409807 | 486108828
511322386 | 511118878
426939700 | 423798866
480700213 | 480213706
541175886 | 541040999
471555165 | 471237255
719973228 | 719781146
366628138 | 366500131
434583272 | 434354227
407093672 | 406775288
487295204 | 487134242
379701365 | 379182593
461709642 | 461518711
505027103 | 504906994
353541917 | 353327874
544607674 | 544262795
456279985 | 456083924
