530116430 | 526326917
636450683 | 632027882
451988291 | 440176953
364960697 | 363790463
287371959 | 286592546
362846175 | 361969948
445536393 | 444704180
437829691 | 436725221
416659160 | 416271528
465062233 | 464608325
531051024 | 530560390
522312322 | 521835870
453883496 | 446702288
486713184 | 486188301
467712904 | 467250796
424696813 | 419734250
374441385 | 373986475
353443941 | 346159085
367734877 | 367246161
411883703 | 411405094
397498180 | 397051635
374397191 | 373895068
258509566 | 258120010
329691434 | 329331507
363902531 | 363383416
330154495 | 329672867
331989823 | 331526201
314578502 | 314164755
289564716 | 289084140
305390075 | 303755911
304765221 | 303042602
298154144 | 297651416
267967865 | 267452964
306723817 | 306230758
320898374 | 320398523
227283312 | 225784389
303233125 | 302724491
271921209 | 271365086
238672620 | 238206454
299094726 | 298596681
279393755 | 278844100
246124575 | 245646061
235035412 | 234493412
288828042 | 288390660
279673548 | 278688062
194737335 | 194259885
145966360 | 145531150
226190466 | 225616085
249351535 | 248827043
342926564 | 337347180
348911356 | 344054448
219555455 | 219050649
240233261 | 239297029
240664986 | 240273635
273601150 | 273157213
196619099 | 196207537
223674594 | 223229828
240914967 | 240543296
273774323 | 273370808
264814495 | 264411258
242160887 | 241758516
176701589 | 176207182
103020671 | 102450473
179466593 | 179012940
193774383 | 193348425
246303468 | 245962059
232765135 | 232336285
158374782 | 157905424
181190928 | 180771822
136443933 | 136041753
106008519 | 104448234
129255108 | 128834511
207383660 | 207000503
93097355 | 91668818
88200432 | 87769567
83297194 | 82998030
57142812 | 56666002
228760496 | 228377761
248451963 | 248126777
265673548 | 265371708
296880301 | 296452349
163083822 | 162674700
197914440 | 197621430
252531800 | 252209915
257417457 | 252808452
281512159 | 281186842
284231866 | 283851830
259892961 | 259493629
285829950 | 285429383
355118517 | 354826823
348010840 | 347732619
131842076 | 131473149
196252403 | 195781351
262969620 | 262607518
316206288 | 315788362
323062038 | 322818344
250606571 | 250148434
256477878 | 256222103
232035502 | 231725811
235602054 | 235273665
262247244 | 261992239
285962662 | 285537691
341012315 | 340733191
242034969 | 241672876
172124415 | 171724527
212296166 | 211851802
196921446 | 196583318
104755342 | 104355806
253435289 | 253144689
292378965 | 292090464
285337688 | 285045096
297854625 | 297599895
306888121 | 306499973
220670406 | 220426488
294169720 | 293867067
299610254 | 299342466
286609028 | 286327067
428205113 | 427727013
295832742 | 295500115
314603203 | 314243847
300559521 | 300142728
294285393 | 293945248
302377964 | 302121673
196638959 | 196218188
238260098 | 237854648
240199276 | 239861403
256423105 | 256091413
285861194 | 285466707
404172707 | 403844351
246021547 | 245409978
203723131 | 203415413
227588754 | 227277284
180540855 | 180092272
326150477 | 325777576
280703066 | 280381459
271262754 | 270877446
316482550 | 316227590
262173681 | 261826616
235174178 | 234735624
223162277 | 222611908
203158440 | 202803358
238265031 | 237888046
325389641 | 324968999
217452851 | 217117672
243646148 | 243340106
299801602 | 299326076
291148008 | 290762154
291360485 | 290994514
337663097 | 337428997
350996994 | 350574535
338510308 | 338124063
314457506 | 314151847
350107227 | 349781180
276217836 | 275915684
371283065 | 370885852
206695998 | 206428935
280365893 | 279987047
316074839 | 315713461
335686547 | 335291022
283146691 | 282710267
288922689 | 288538029
212390591 | 212004593
265030159 | 264693014
345169626 | 344795770
244055713 | 243670223
215546150 | 215137333
286609452 | 286296853
243380928 | 242960317
300208105 | 299847550
254061658 | 253478912
226053260 | 225652010
243518112 | 243199102
209194054 | 208845559
126793531 | 126438340
188674433 | 188301508
190488125 | 190111102
215434356 | 215088419
246465028 | 246209339
135342833 | 134891274
154346865 | 153998451
229986711 | 229631424
266232531 | 265845912
246810477 | 246418253
219810929 | 219523175
101355673 | 101046368
149801542 | 149459657
196056405 | 195724133
253887778 | 253528433
188094943 | 187720479
305117281 | 304746433
83063738 | 82681867
140493699 | 135739567
225487349 | 225046054
249081289 | 248792825
300165759 | 299860541
242132717 | 241739797
331886007 | 331588098
169941695 | 169534059
220902782 | 220436975
171708382 | 171269286
152280569 | 151941094
147070755 | 146814861
144435150 | 144064472
226177363 | 225908722
213306440 | 212952105
221679867 | 221229585
173192676 | 172802177
164856767 | 164533040
215807284 | 215486845
187157303 | 186829082
168329254 | 168028675
343807190 | 343551463
95277296 | 94957836
161075895 | 160786445
153005504 | 152754791
199532308 | 199201659
175497976 | 175227861
110712959 | 110334759
183411484 | 183068776
202953211 | 202522171
175950063 | 175616844
183524918 | 183092153
251450955 | 251033765
100631407 | 100199471
133981143 | 133567179
227656913 | 227400107
188678423 | 188353877
224695372 | 224319462
93977934 | 93582479
161245984 | 160896792
209690630 | 209414288
199321894 | 199028249
203772763 | 203523123
162825690 | 162462218
77914168 | 77612396
201882423 | 201618658
195413028 | 195150900
236140156 | 235860627
197546512 | 197281191
169853484 | 169495596
204258926 | 203929397
189096927 | 188798993
224993326 | 224651957
210171043 | 209828408
180254630 | 180073015
245773211 | 245462613
246425003 | 246100575
204180723 | 203867381
255148063 | 254683466
117919500 | 117535876
266087927 | 265780219
261817925 | 261619609
284060058 | 283790217
260899274 | 260728338
174660846 | 174420293
215827407 | 215470670
215151779 | 214899572
222239417 | 221995150
219963460 | 219761586
172650202 | 172326605
242627770 | 242368124
232910805 | 232623219
255792238 | 255540039
241679891 | 241475648
218501082 | 218158390
275665278 | 275313906
251927317 | 251686509
174120120 | 173816590
229135125 | 228887581
194609650 | 194308528
205621415 | 205333407
251341823 | 251105789
205114582 | 204845799
133514704 | 133254671
216530762 | 216192949
264870013 | 264556160
279494541 | 279162868
278828912 | 278611296
283178649 | 282884796
266972637 | 266664709
264268334 | 263899965
255581293 | 255277103
233067007 | 232754094
220606029 | 220358445
198962195 | 198655082
195555740 | 195243300
267462214 | 267142081
248677646 | 248463749
302815114 | 302434589
235927870 | 235644563
202269219 | 201982038
313622124 | 313328977
321246642 | 320931095
316572429 | 316402539
388576067 | 388263915
299074481 | 298834718
414525810 | 414194172
300236633 | 299933157
268323711 | 268055408
419129078 | 418839085
335816557 | 335505234
259271138 | 258995187
231504273 | 231255278
340435239 | 340157370
372792187 | 372541257
291384699 | 291091385
474703629 | 474351829
389922110 | 389589543
306638305 | 306357301
371511529 | 371269889
340888864 | 340551165
323143988 | 322931473
396485061 | 396185988
315323113 | 315002769
244624106 | 244324307
385031925 | 384755849
304328856 | 304019427
249020065 | 248649401
184568772 | 184295074
284007242 | 283683657
181839104 | 181605182
123305660 | 122930591
162433971 | 162092083
205916902 | 205616528
216961293 | 216637633
242847499 | 242628920
224309354 | 223983061
300877597 | 300493187
330585379 | 330334127
319635712 | 319373045
479191967 | 478894056
414665611 | 414449099
375739254 | 375481395
321260100 | 321010208
386642223 | 386280446
335372186 | 335046152
363126074 | 362826843
419813854 | 419476717
378952745 | 378686960
333024486 | 331516310
346816006 | 346471171
331554416 | 331287709
243018630 | 242693706
356406670 | 356106621
221206723 | 220964504
353086246 | 352760266
343702538 | 343446034
244791942 | 244472613
366987916 | 366666368
350165023 | 349907374
265703618 | 265371682
247680524 | 247430322
258763176 | 258449401
286351117 | 286038282
248062563 | 247775538
243906408 | 243646440
418175667 | 417931246
284799798 | 284504302
241268389 | 240967632
201473088 | 201150764
252281558 | 251927481
226544142 | 226223806
194405308 | 194130136
361687091 | 361454430
168514914 | 168240976
216975038 | 216693446
226568370 | 226236459
223149294 | 222807621
278478066 | 278195879
208976081 | 208651854
270496041 | 270183625
227534059 | 227215213
241342495 | 239485068
259719291 | 259384350
279334090 | 279009417
198419329 | 198127856
201480742 | 201217378
235288053 | 234948937
199158408 | 198851610
381038863 | 380781050
331353841 | 331085315
267051531 | 266786144
233104297 | 232857778
224911660 | 224602012
193853090 | 193582933
154525570 | 154152640
157242411 | 157088385
169714471 | 169563309
